ts,ts_iso,topic,device_type,device_id,voltage,shunt_mV,current,power,soc_percent,soh_percent,uptime_ms,raw_payload
1771666766242,2026-02-21T15:39:26,battery/data,battery,esp32_bms,0.86,-0.02,-0.001,,99.99,19.31,1615354,"{""uptime_ms"":1615354,""bus_V"":0.860,""shunt_mV"":-0.020,""current_A"":-0.001,""power_W"":0.000,""soc_percent"":99.99,""soh_percent"":19.31}"
1771666771224,2026-02-21T15:39:31,battery/data,battery,esp32_bms,0.828,-0.05,,,99.99,19.31,1620355,"{""uptime_ms"":1620355,""bus_V"":0.828,""shunt_mV"":-0.050,""current_A"":0.000,""power_W"":0.000,""soc_percent"":99.99,""soh_percent"":19.31}"
1771666776239,2026-02-21T15:39:36,battery/data,battery,esp32_bms,0.86,-0.03,,,99.99,19.31,1625356,"{""uptime_ms"":1625356,""bus_V"":0.860,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.99,""soh_percent"":19.31}"
1771666781525,2026-02-21T15:39:41,battery/data,battery,esp32_bms,0.012,-0.02,,,99.99,19.31,1630357,"{""uptime_ms"":1630357,""bus_V"":0.012,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.99,""soh_percent"":19.31}"
1771666786314,2026-02-21T15:39:46,battery/data,battery,esp32_bms,0.008,-0.02,,,99.99,19.31,1635358,"{""uptime_ms"":1635358,""bus_V"":0.008,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.99,""soh_percent"":19.31}"
1771666791241,2026-02-21T15:39:51,battery/data,battery,esp32_bms,0.008,-0.02,,,99.99,19.31,1640359,"{""uptime_ms"":1640359,""bus_V"":0.008,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.99,""soh_percent"":19.31}"
1771666796859,2026-02-21T15:39:56,battery/data,battery,esp32_bms,0.012,-0.02,,,99.99,19.31,1645360,"{""uptime_ms"":1645360,""bus_V"":0.012,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.99,""soh_percent"":19.31}"
1771666801568,2026-02-21T15:40:01,battery/data,battery,esp32_bms,0.008,-0.02,,,99.99,19.31,1650361,"{""uptime_ms"":1650361,""bus_V"":0.008,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.99,""soh_percent"":19.31}"
1771666806237,2026-02-21T15:40:06,battery/data,battery,esp32_bms,0.024,41.82,0.418,0.01,99.97,19.31,1655362,"{""uptime_ms"":1655362,""bus_V"":0.024,""shunt_mV"":41.820,""current_A"":0.418,""power_W"":0.010,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666811257,2026-02-21T15:40:11,battery/data,battery,esp32_bms,0.008,-0.01,,,99.97,19.31,1660363,"{""uptime_ms"":1660363,""bus_V"":0.008,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666816418,2026-02-21T15:40:16,battery/data,battery,esp32_bms,0.008,-0.01,,,99.97,19.31,1665364,"{""uptime_ms"":1665364,""bus_V"":0.008,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666821244,2026-02-21T15:40:21,battery/data,battery,esp32_bms,0.008,-0.02,,,99.97,19.31,1670365,"{""uptime_ms"":1670365,""bus_V"":0.008,""shunt_mV"":-0.020,""current_A"":0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666826256,2026-02-21T15:40:26,battery/data,battery,esp32_bms,0.008,-0.01,,,99.97,19.31,1675366,"{""uptime_ms"":1675366,""bus_V"":0.008,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666831229,2026-02-21T15:40:31,battery/data,battery,esp32_bms,0.008,-0.01,,,99.97,19.31,1680367,"{""uptime_ms"":1680367,""bus_V"":0.008,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666836239,2026-02-21T15:40:36,battery/data,battery,esp32_bms,0.012,-0.03,,,99.97,19.31,1685368,"{""uptime_ms"":1685368,""bus_V"":0.012,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666841248,2026-02-21T15:40:41,battery/data,battery,esp32_bms,0.008,-0.01,,,99.97,19.31,1690369,"{""uptime_ms"":1690369,""bus_V"":0.008,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666846230,2026-02-21T15:40:46,battery/data,battery,esp32_bms,0.008,-0.01,,,99.97,19.31,1695370,"{""uptime_ms"":1695370,""bus_V"":0.008,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666851495,2026-02-21T15:40:51,battery/data,battery,esp32_bms,0.008,-0.03,,,99.97,19.31,1700371,"{""uptime_ms"":1700371,""bus_V"":0.008,""shunt_mV"":-0.030,""current_A"":0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666856682,2026-02-21T15:40:56,battery/data,battery,esp32_bms,0.008,0.0,,,99.97,19.31,1705372,"{""uptime_ms"":1705372,""bus_V"":0.008,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666861233,2026-02-21T15:41:01,battery/data,battery,esp32_bms,0.008,-0.02,,,99.97,19.31,1710373,"{""uptime_ms"":1710373,""bus_V"":0.008,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666873988,2026-02-21T15:41:13,battery/data,battery,esp32_bms,0.008,0.0,,,99.97,19.31,1715374,"{""uptime_ms"":1715374,""bus_V"":0.008,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666873990,2026-02-21T15:41:13,battery/data,battery,esp32_bms,0.872,-0.03,,,99.97,19.31,1720375,"{""uptime_ms"":1720375,""bus_V"":0.872,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666876280,2026-02-21T15:41:16,battery/data,battery,esp32_bms,0.868,-0.03,,,99.97,19.31,1725376,"{""uptime_ms"":1725376,""bus_V"":0.868,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666895884,2026-02-21T15:41:35,battery/data,battery,esp32_bms,0.868,-0.02,,,99.97,19.31,1730377,"{""uptime_ms"":1730377,""bus_V"":0.868,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666895886,2026-02-21T15:41:35,battery/data,battery,esp32_bms,0.868,-0.02,,,99.97,19.31,1735378,"{""uptime_ms"":1735378,""bus_V"":0.868,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666914063,2026-02-21T15:41:54,battery/data,battery,esp32_bms,0.868,-0.01,,,99.97,19.31,1740379,"{""uptime_ms"":1740379,""bus_V"":0.868,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666914065,2026-02-21T15:41:54,battery/data,battery,esp32_bms,0.872,-0.02,,,99.97,19.31,1745380,"{""uptime_ms"":1745380,""bus_V"":0.872,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666914102,2026-02-21T15:41:54,battery/data,battery,esp32_bms,0.008,-0.02,,,99.97,19.31,1750381,"{""uptime_ms"":1750381,""bus_V"":0.008,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666916422,2026-02-21T15:41:56,battery/data,battery,esp32_bms,0.008,-0.01,,,99.97,19.31,1763874,"{""uptime_ms"":1763874,""bus_V"":0.008,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666919949,2026-02-21T15:41:59,battery/data,battery,esp32_bms,0.008,-0.02,,,99.97,19.31,1768875,"{""uptime_ms"":1768875,""bus_V"":0.008,""shunt_mV"":-0.020,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666925234,2026-02-21T15:42:05,battery/data,battery,esp32_bms,0.008,0.01,,,99.97,19.31,1773876,"{""uptime_ms"":1773876,""bus_V"":0.008,""shunt_mV"":0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666932671,2026-02-21T15:42:12,battery/data,battery,esp32_bms,0.008,0.0,,,99.97,19.31,1778877,"{""uptime_ms"":1778877,""bus_V"":0.008,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666934753,2026-02-21T15:42:14,battery/data,battery,esp32_bms,0.008,-0.04,,,99.97,19.31,1783878,"{""uptime_ms"":1783878,""bus_V"":0.008,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666941540,2026-02-21T15:42:21,battery/data,battery,esp32_bms,0.008,0.0,,,99.97,19.31,1788879,"{""uptime_ms"":1788879,""bus_V"":0.008,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666944753,2026-02-21T15:42:24,battery/data,battery,esp32_bms,0.008,-0.04,,,99.97,19.31,1793880,"{""uptime_ms"":1793880,""bus_V"":0.008,""shunt_mV"":-0.040,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666950280,2026-02-21T15:42:30,battery/data,battery,esp32_bms,0.008,-0.01,,,99.97,19.31,1798881,"{""uptime_ms"":1798881,""bus_V"":0.008,""shunt_mV"":-0.010,""current_A"":0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666954764,2026-02-21T15:42:34,battery/data,battery,esp32_bms,0.008,-0.01,,,99.97,19.31,1803882,"{""uptime_ms"":1803882,""bus_V"":0.008,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666967659,2026-02-21T15:42:47,battery/data,battery,esp32_bms,0.008,0.0,,,99.97,19.31,1808883,"{""uptime_ms"":1808883,""bus_V"":0.008,""shunt_mV"":0.000,""current_A"":0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666967732,2026-02-21T15:42:47,battery/data,battery,esp32_bms,0.008,-0.03,,,99.97,19.31,1813884,"{""uptime_ms"":1813884,""bus_V"":0.008,""shunt_mV"":-0.030,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.97,""soh_percent"":19.31}"
1771666969916,2026-02-21T15:42:49,battery/data,battery,esp32_bms,12.492,41.33,0.413,5.162,99.96,19.31,1818885,"{""uptime_ms"":1818885,""bus_V"":12.492,""shunt_mV"":41.330,""current_A"":0.413,""power_W"":5.162,""soc_percent"":99.96,""soh_percent"":19.31}"
1771666974753,2026-02-21T15:42:54,battery/data,battery,esp32_bms,0.008,0.0,,,99.96,19.31,1823886,"{""uptime_ms"":1823886,""bus_V"":0.008,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.96,""soh_percent"":19.31}"
1771666979749,2026-02-21T15:42:59,battery/data,battery,esp32_bms,0.008,0.0,,,99.96,19.31,1828887,"{""uptime_ms"":1828887,""bus_V"":0.008,""shunt_mV"":0.000,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.96,""soh_percent"":19.31}"
1771666984782,2026-02-21T15:43:04,battery/data,battery,esp32_bms,0.008,-0.01,,,99.96,19.31,1833888,"{""uptime_ms"":1833888,""bus_V"":0.008,""shunt_mV"":-0.010,""current_A"":-0.000,""power_W"":0.000,""soc_percent"":99.96,""soh_percent"":19.31}"
1771666989852,2026-02-21T15:43:09,battery/data,battery,esp32_bms,12.628,0.43,0.004,0.052,99.96,19.31,1838889,"{""uptime_ms"":1838889,""bus_V"":12.628,""shunt_mV"":0.430,""current_A"":0.004,""power_W"":0.052,""soc_percent"":99.96,""soh_percent"":19.31}"
1771666996665,2026-02-21T15:43:16,battery/data,battery,esp32_bms,12.636,0.16,0.002,0.02,99.96,19.31,1843890,"{""uptime_ms"":1843890,""bus_V"":12.636,""shunt_mV"":0.160,""current_A"":0.002,""power_W"":0.020,""soc_percent"":99.96,""soh_percent"":19.31}"
1771667000148,2026-02-21T15:43:20,battery/data,battery,esp32_bms,12.496,40.16,0.402,5.016,99.95,19.31,1848891,"{""uptime_ms"":1848891,""bus_V"":12.496,""shunt_mV"":40.160,""current_A"":0.402,""power_W"":5.016,""soc_percent"":99.95,""soh_percent"":19.31}"
1771667004761,2026-02-21T15:43:24,battery/data,battery,esp32_bms,12.46,40.02,0.4,4.984,99.93,19.31,1853892,"{""uptime_ms"":1853892,""bus_V"":12.460,""shunt_mV"":40.020,""current_A"":0.400,""power_W"":4.984,""soc_percent"":99.93,""soh_percent"":19.31}"
1771667009756,2026-02-21T15:43:29,battery/data,battery,esp32_bms,12.444,40.04,0.4,4.98,99.92,19.31,1858893,"{""uptime_ms"":1858893,""bus_V"":12.444,""shunt_mV"":40.040,""current_A"":0.400,""power_W"":4.980,""soc_percent"":99.92,""soh_percent"":19.31}"
1771667014960,2026-02-21T15:43:34,battery/data,battery,esp32_bms,12.436,39.75,0.397,4.948,99.91,19.31,1863894,"{""uptime_ms"":1863894,""bus_V"":12.436,""shunt_mV"":39.750,""current_A"":0.397,""power_W"":4.948,""soc_percent"":99.91,""soh_percent"":19.31}"
1771667020627,2026-02-21T15:43:40,battery/data,battery,esp32_bms,12.572,0.16,0.002,0.026,99.91,19.31,1868895,"{""uptime_ms"":1868895,""bus_V"":12.572,""shunt_mV"":0.160,""current_A"":0.002,""power_W"":0.026,""soc_percent"":99.91,""soh_percent"":19.31}"
1771667027257,2026-02-21T15:43:47,battery/data,battery,esp32_bms,12.588,0.19,0.002,0.026,99.91,19.31,1873896,"{""uptime_ms"":1873896,""bus_V"":12.588,""shunt_mV"":0.190,""current_A"":0.002,""power_W"":0.026,""soc_percent"":99.91,""soh_percent"":19.31}"
1771667029845,2026-02-21T15:43:49,battery/data,battery,esp32_bms,12.476,41.3,0.413,5.152,99.89,19.31,1878897,"{""uptime_ms"":1878897,""bus_V"":12.476,""shunt_mV"":41.300,""current_A"":0.413,""power_W"":5.152,""soc_percent"":99.89,""soh_percent"":19.31}"
1771667035309,2026-02-21T15:43:55,battery/data,battery,esp32_bms,12.6,0.19,0.002,0.03,99.89,19.31,1883898,"{""uptime_ms"":1883898,""bus_V"":12.600,""shunt_mV"":0.190,""current_A"":0.002,""power_W"":0.030,""soc_percent"":99.89,""soh_percent"":19.31}"
1771667039765,2026-02-21T15:43:59,battery/data,battery,esp32_bms,12.472,41.49,0.415,5.17,99.88,19.31,1888899,"{""uptime_ms"":1888899,""bus_V"":12.472,""shunt_mV"":41.490,""current_A"":0.415,""power_W"":5.170,""soc_percent"":99.88,""soh_percent"":19.31}"
1771667045649,2026-02-21T15:44:05,battery/data,battery,esp32_bms,12.432,41.28,0.412,5.118,99.86,19.31,1893900,"{""uptime_ms"":1893900,""bus_V"":12.432,""shunt_mV"":41.280,""current_A"":0.412,""power_W"":5.118,""soc_percent"":99.86,""soh_percent"":19.31}"
1771667049990,2026-02-21T15:44:09,battery/data,battery,esp32_bms,12.404,40.84,0.408,5.062,99.85,19.31,1898901,"{""uptime_ms"":1898901,""bus_V"":12.404,""shunt_mV"":40.840,""current_A"":0.408,""power_W"":5.062,""soc_percent"":99.85,""soh_percent"":19.31}"
1771667054812,2026-02-21T15:44:14,battery/data,battery,esp32_bms,12.392,41.32,0.413,5.126,99.84,19.31,1903902,"{""uptime_ms"":1903902,""bus_V"":12.392,""shunt_mV"":41.320,""current_A"":0.413,""power_W"":5.126,""soc_percent"":99.84,""soh_percent"":19.31}"
1771667059784,2026-02-21T15:44:19,battery/data,battery,esp32_bms,12.396,41.33,0.413,5.122,99.82,19.31,1908903,"{""uptime_ms"":1908903,""bus_V"":12.396,""shunt_mV"":41.330,""current_A"":0.413,""power_W"":5.122,""soc_percent"":99.82,""soh_percent"":19.31}"
1771667082924,2026-02-21T15:44:42,battery/data,battery,esp32_bms,12.356,41.25,0.413,5.098,99.81,19.31,1913904,"{""uptime_ms"":1913904,""bus_V"":12.356,""shunt_mV"":41.250,""current_A"":0.413,""power_W"":5.098,""soc_percent"":99.81,""soh_percent"":19.31}"
1771667086203,2026-02-21T15:44:46,battery/data,battery,esp32_bms,12.392,41.44,0.415,5.134,99.8,19.31,1918905,"{""uptime_ms"":1918905,""bus_V"":12.392,""shunt_mV"":41.440,""current_A"":0.415,""power_W"":5.134,""soc_percent"":99.80,""soh_percent"":19.31}"
1771667086205,2026-02-21T15:44:46,battery/data,battery,esp32_bms,12.392,41.47,0.414,5.134,99.78,19.31,1923906,"{""uptime_ms"":1923906,""bus_V"":12.392,""shunt_mV"":41.470,""current_A"":0.414,""power_W"":5.134,""soc_percent"":99.78,""soh_percent"":19.31}"
1771667086206,2026-02-21T15:44:46,battery/data,battery,esp32_bms,12.364,40.79,0.408,5.04,99.77,19.31,1928907,"{""uptime_ms"":1928907,""bus_V"":12.364,""shunt_mV"":40.790,""current_A"":0.408,""power_W"":5.040,""soc_percent"":99.77,""soh_percent"":19.31}"
1771667086207,2026-02-21T15:44:46,battery/data,battery,esp32_bms,12.38,40.11,0.401,4.964,99.76,19.31,1933908,"{""uptime_ms"":1933908,""bus_V"":12.380,""shunt_mV"":40.110,""current_A"":0.401,""power_W"":4.964,""soc_percent"":99.76,""soh_percent"":19.31}"
1771667093580,2026-02-21T15:44:53,battery/data,battery,esp32_bms,12.388,39.98,0.4,4.952,99.74,19.31,1938909,"{""uptime_ms"":1938909,""bus_V"":12.388,""shunt_mV"":39.980,""current_A"":0.400,""power_W"":4.952,""soc_percent"":99.74,""soh_percent"":19.31}"
1771667098043,2026-02-21T15:44:58,battery/data,battery,esp32_bms,12.388,40.06,0.4,4.962,99.73,19.31,1943910,"{""uptime_ms"":1943910,""bus_V"":12.388,""shunt_mV"":40.060,""current_A"":0.400,""power_W"":4.962,""soc_percent"":99.73,""soh_percent"":19.31}"
1771667099773,2026-02-21T15:44:59,battery/data,battery,esp32_bms,12.392,40.27,0.403,4.99,99.72,19.31,1948911,"{""uptime_ms"":1948911,""bus_V"":12.392,""shunt_mV"":40.270,""current_A"":0.403,""power_W"":4.990,""soc_percent"":99.72,""soh_percent"":19.31}"
1771667104901,2026-02-21T15:45:04,battery/data,battery,esp32_bms,12.388,40.41,0.404,5.01,99.7,19.31,1953912,"{""uptime_ms"":1953912,""bus_V"":12.388,""shunt_mV"":40.410,""current_A"":0.404,""power_W"":5.010,""soc_percent"":99.70,""soh_percent"":19.31}"
1771667109904,2026-02-21T15:45:09,battery/data,battery,esp32_bms,12.388,40.68,0.407,5.036,99.69,19.31,1958913,"{""uptime_ms"":1958913,""bus_V"":12.388,""shunt_mV"":40.680,""current_A"":0.407,""power_W"":5.036,""soc_percent"":99.69,""soh_percent"":19.31}"
1771667114779,2026-02-21T15:45:14,battery/data,battery,esp32_bms,12.384,40.7,0.407,5.036,99.68,19.31,1963914,"{""uptime_ms"":1963914,""bus_V"":12.384,""shunt_mV"":40.700,""current_A"":0.407,""power_W"":5.036,""soc_percent"":99.68,""soh_percent"":19.31}"
1771667122717,2026-02-21T15:45:22,battery/data,battery,esp32_bms,12.384,40.66,0.407,5.04,99.66,19.31,1968915,"{""uptime_ms"":1968915,""bus_V"":12.384,""shunt_mV"":40.660,""current_A"":0.407,""power_W"":5.040,""soc_percent"":99.66,""soh_percent"":19.31}"
1771667124969,2026-02-21T15:45:24,battery/data,battery,esp32_bms,12.384,40.7,0.407,5.04,99.65,19.31,1973916,"{""uptime_ms"":1973916,""bus_V"":12.384,""shunt_mV"":40.700,""current_A"":0.407,""power_W"":5.040,""soc_percent"":99.65,""soh_percent"":19.31}"
1771667129882,2026-02-21T15:45:29,battery/data,battery,esp32_bms,12.38,40.69,0.407,5.036,99.64,19.31,1978917,"{""uptime_ms"":1978917,""bus_V"":12.380,""shunt_mV"":40.690,""current_A"":0.407,""power_W"":5.036,""soc_percent"":99.64,""soh_percent"":19.31}"
1771667134783,2026-02-21T15:45:34,battery/data,battery,esp32_bms,12.38,40.39,0.404,5.0,99.62,19.31,1983918,"{""uptime_ms"":1983918,""bus_V"":12.380,""shunt_mV"":40.390,""current_A"":0.404,""power_W"":5.000,""soc_percent"":99.62,""soh_percent"":19.31}"
1771667140103,2026-02-21T15:45:40,battery/data,battery,esp32_bms,12.376,40.71,0.407,5.036,99.61,19.31,1988919,"{""uptime_ms"":1988919,""bus_V"":12.376,""shunt_mV"":40.710,""current_A"":0.407,""power_W"":5.036,""soc_percent"":99.61,""soh_percent"":19.31}"
1771667144820,2026-02-21T15:45:44,battery/data,battery,esp32_bms,12.38,40.7,0.407,5.04,99.6,19.31,1993920,"{""uptime_ms"":1993920,""bus_V"":12.380,""shunt_mV"":40.700,""current_A"":0.407,""power_W"":5.040,""soc_percent"":99.60,""soh_percent"":19.31}"
1771667149996,2026-02-21T15:45:49,battery/data,battery,esp32_bms,12.376,40.71,0.407,5.04,99.58,19.31,1998921,"{""uptime_ms"":1998921,""bus_V"":12.376,""shunt_mV"":40.710,""current_A"":0.407,""power_W"":5.040,""soc_percent"":99.58,""soh_percent"":19.31}"
1771667154821,2026-02-21T15:45:54,battery/data,battery,esp32_bms,12.372,40.7,0.407,5.034,99.57,19.31,2003922,"{""uptime_ms"":2003922,""bus_V"":12.372,""shunt_mV"":40.700,""current_A"":0.407,""power_W"":5.034,""soc_percent"":99.57,""soh_percent"":19.31}"
1771667159791,2026-02-21T15:45:59,battery/data,battery,esp32_bms,12.368,40.71,0.407,5.034,99.56,19.31,2008923,"{""uptime_ms"":2008923,""bus_V"":12.368,""shunt_mV"":40.710,""current_A"":0.407,""power_W"":5.034,""soc_percent"":99.56,""soh_percent"":19.31}"
1771667164791,2026-02-21T15:46:04,battery/data,battery,esp32_bms,12.368,40.7,0.407,5.034,99.54,19.31,2013924,"{""uptime_ms"":2013924,""bus_V"":12.368,""shunt_mV"":40.700,""current_A"":0.407,""power_W"":5.034,""soc_percent"":99.54,""soh_percent"":19.31}"
1771667170131,2026-02-21T15:46:10,battery/data,battery,esp32_bms,12.372,40.69,0.407,5.034,99.53,19.31,2018925,"{""uptime_ms"":2018925,""bus_V"":12.372,""shunt_mV"":40.690,""current_A"":0.407,""power_W"":5.034,""soc_percent"":99.53,""soh_percent"":19.31}"
1771667175087,2026-02-21T15:46:15,battery/data,battery,esp32_bms,12.372,40.71,0.407,5.034,99.51,19.31,2023926,"{""uptime_ms"":2023926,""bus_V"":12.372,""shunt_mV"":40.710,""current_A"":0.407,""power_W"":5.034,""soc_percent"":99.51,""soh_percent"":19.31}"
1771667179792,2026-02-21T15:46:19,battery/data,battery,esp32_bms,12.368,40.7,0.407,5.034,99.5,19.31,2028927,"{""uptime_ms"":2028927,""bus_V"":12.368,""shunt_mV"":40.700,""current_A"":0.407,""power_W"":5.034,""soc_percent"":99.50,""soh_percent"":19.31}"
1771667184800,2026-02-21T15:46:24,battery/data,battery,esp32_bms,12.368,40.68,0.407,5.034,99.49,19.31,2033928,"{""uptime_ms"":2033928,""bus_V"":12.368,""shunt_mV"":40.680,""current_A"":0.407,""power_W"":5.034,""soc_percent"":99.49,""soh_percent"":19.31}"
1771667190138,2026-02-21T15:46:30,battery/data,battery,esp32_bms,12.368,40.75,0.407,5.036,99.47,19.31,2038929,"{""uptime_ms"":2038929,""bus_V"":12.368,""shunt_mV"":40.750,""current_A"":0.407,""power_W"":5.036,""soc_percent"":99.47,""soh_percent"":19.31}"
1771667194814,2026-02-21T15:46:34,battery/data,battery,esp32_bms,12.368,40.75,0.407,5.04,99.46,19.31,2043930,"{""uptime_ms"":2043930,""bus_V"":12.368,""shunt_mV"":40.750,""current_A"":0.407,""power_W"":5.040,""soc_percent"":99.46,""soh_percent"":19.31}"
